subID,group,day,stop_id,stop_time,stop_cue_proximity,inter_stop_interval,stop_start_time
Tg102,tg,D1,67,3.23333333333358,95.8583408780742,6.73333333333358,1235.35
Tg102,tg,D1,68,2.59999999999991,95.9431041806247,4.16666666666652,1239.68333333333
Tg102,tg,D1,69,2.73333333333312,95.7377033499977,7.70000000000005,1247.58333333333
Tg102,tg,D1,70,7.9666666666667,95.7628093573637,6.5,1251.35
Tg102,tg,D1,71,18.8333333333335,95.6754047250916,14.7,1267.21666666667
Tg102,tg,D1,72,3.76666666666665,95.2772253358578,22.2666666666667,1290.11666666667
Tg102,tg,D1,73,14.1333333333332,95.2855810637028,15.3999999999999,1295.55
Tg102,tg,D1,74,43.9333333333334,95.9528228543434,36.9000000000001,1312.01666666667
Tg102,tg,D1,75,6.0333333333333,95.6224775859903,18.2666666666667,1361.15
Tg102,tg,D1,76,105.366666666667,95.3717460499146,54.8999999999999,1368.31666666667
Tg102,tg,D1,77,2.56666666666683,95.6689458230986,58.1666666666667,1475.01666666667
Tg102,tg,D1,78,6.23333333333335,97.3999242439472,7.5,1479.51666666667
Tg102,tg,D1,79,68.1333333333332,97.8494128419518,38.0666666666668,1494.88333333333
Tg102,tg,D1,80,3.90000000000009,97.7417127027163,44.5999999999999,1564.55
Tg102,tg,D1,81,6.76666666666665,97.8704505225161,5.36666666666656,1569.98333333333
Tg102,tg,D1,82,24.1000000000001,97.6932935688036,20.5666666666668,1581.31666666667
Tg102,tg,D1,83,23.4000000000001,97.9366721551322,36.6333333333332,1607.51666666667
Tg102,tg,D1,84,49.2666666666667,97.713393751726,18.9000000000001,1632.28333333333
Tg102,tg,D1,85,19.6333333333332,97.8039364277404,38,1683.85
Tg102,tg,D1,86,11.7666666666667,97.7875783928949,20.8333333333333,1704.91666666667
Tg102,tg,D1,87,67.7666666666667,98.2433668090243,78.3666666666666,1718.85
Tg102,tg,D2,1,1.3,121.882856121135,NaN,13.5833333333333
Tg102,tg,D2,2,2.09999999999999,167.622532064857,24.9666666666667,37.4833333333333
Tg102,tg,D2,3,2.43333333333333,167.249906730481,14.4666666666667,53.15
Tg102,tg,D2,4,4.4,168.374599905045,8.63333333333333,58.8166666666667
Tg102,tg,D2,5,2.03333333333333,168.144229827798,6.76666666666667,68.1166666666667
Tg102,tg,D2,6,2.33333333333333,169.272190435275,43.1,110.683333333333
Tg102,tg,D2,7,6.73333333333335,173.836349340191,11.4666666666667,122.183333333333
Tg102,tg,D2,8,6.76666666666665,173.373667965612,11.1,130.45
Tg102,tg,D2,9,1.56666666666666,173.728140674655,6.13333333333333,140.15
Tg102,tg,D2,10,13.9333333333333,173.714316419987,39.7,170.016666666667
Tg102,tg,D2,11,9.83333333333334,174.061005996085,17.6333333333333,189.616666666667
Tg102,tg,D2,12,2.06666666666666,174.588956905435,11.8333333333333,208.983333333333
Tg102,tg,D2,13,29.2333333333333,174.286495148865,34.6333333333334,219.616666666667
Tg102,tg,D2,14,2.26666666666668,175.192253923809,6.93333333333334,250.783333333333
Tg102,tg,D2,15,11.3,174.490771403112,7.93333333333331,254.816666666667
Tg102,tg,D2,16,20.7,174.158509176169,28.6666666666666,268.55
Tg102,tg,D2,17,4.33333333333337,175.383341281862,6.73333333333335,292.05
Tg102,tg,D2,18,30.2333333333333,175.040541962992,22.7666666666667,297.75
Tg102,tg,D2,19,6.23333333333329,174.704129462051,13.2,329.183333333333
Tg102,tg,D2,20,13.6333333333333,175.281593463042,16,337.95
Tg102,tg,D2,21,4.79999999999995,175.865946562072,10.2333333333333,356.116666666667
Tg102,tg,D2,22,16.5666666666667,174.466133278529,14.5666666666667,362.216666666667
Tg102,tg,D2,23,2,174.247658144853,9.60000000000002,379.783333333333
Tg102,tg,D2,24,7.13333333333333,175.386077479622,7.63333333333333,387.25
Tg102,tg,D2,25,3.06666666666666,174.971401588024,11.7666666666667,399.183333333333
Tg102,tg,D2,26,18.2666666666667,174.501407076499,15.8,404.216666666667
Tg102,tg,D2,27,12.2333333333333,174.60960583875,11.7,424.45
Tg102,tg,D2,28,47,174.850315879212,55.2333333333333,438.116666666667
Tg102,tg,D2,29,27.5000000000001,174.82192699575,5.4666666666667,486.716666666667
Tg102,tg,D2,30,14.5,175.096689767,34.6,516.516666666667
Tg102,tg,D2,31,5.90000000000009,175.993100954205,14.6333333333333,533.45
Tg102,tg,D2,32,4.20000000000005,176.388971894112,4.66666666666663,541.183333333333
Tg102,tg,D2,33,7.66666666666663,177.377045010636,6.53333333333342,547.516666666667
Tg102,tg,D2,34,19.2333333333333,176.540024730061,15.6,557.116666666667
Tg102,tg,D2,35,3.86666666666667,176.14094099713,14.2333333333332,578.15
Tg102,tg,D2,36,12.3666666666667,175.981672903834,9.53333333333342,586.483333333333
Tg102,tg,D2,37,1.83333333333337,176.155300185287,15.2666666666667,602.316666666667
Tg102,tg,D2,38,5.66666666666663,176.615177119276,6.86666666666667,609.616666666667
Tg102,tg,D2,39,1.96666666666658,176.935040495872,9.10000000000002,619.35
Tg102,tg,D2,40,27.2666666666667,176.521146249361,27.9333333333333,646.116666666667
Tg102,tg,D2,41,6.23333333333335,177.358294548689,33.1333333333333,677.116666666667
Tg102,tg,D2,42,31.0666666666667,176.748781235808,6.4666666666667,685.783333333333
Tg102,tg,D2,43,6.36666666666667,176.054134210951,37.1666666666666,719.95
Tg102,tg,D2,44,1.86666666666667,176.035026971025,10.0333333333333,732.983333333333
Tg102,tg,D2,45,3.63333333333333,176.968964067684,3.43333333333339,736.05
Tg102,tg,D2,46,9.13333333333333,176.657676382125,9.60000000000002,742.55
Tg102,tg,D2,47,1.63333333333333,176.114856370495,10.7666666666667,757.116666666667
Tg102,tg,D2,48,3.83333333333326,176.891307423072,3.4666666666667,759.983333333333
Tg102,tg,D2,49,1.5,176.94765725859,5.5,766.916666666667
Tg102,tg,D2,50,4.66666666666674,175.947149315684,7.43333333333328,771.816666666667
Tg102,tg,D2,51,7.76666666666665,176.846190585651,6.60000000000002,778.05
Tg102,tg,D2,52,3.20000000000005,176.002188530394,10.9,790.55
Tg102,tg,D2,53,19.5,176.911663345516,19.0666666666667,801.616666666667
Tg102,tg,D2,54,7.23333333333323,176.989368462784,20.9666666666666,830.983333333333
Tg102,tg,D2,55,16.1,175.945097902089,13.9333333333334,844.183333333333
Tg102,tg,D2,56,12.7333333333333,176.068054104632,31.5,866.583333333333
Tg102,tg,D2,57,6.09999999999991,176.980141490983,4.93333333333328,880.85
Tg102,tg,D2,58,5.73333333333335,176.726362216936,8,889.716666666667
Tg102,tg,D2,59,8.23333333333369,176.656572865348,9.16666666666663,896.583333333333
Tg102,tg,D2,60,11.9666666666667,176.066304257946,9.40000000000032,907.283333333334
Tg102,tg,D2,61,7.63333333333333,177.247893258339,16.5333333333334,922.35
Tg102,tg,D2,62,12.5666666666667,178.099549613039,26.3666666666667,943.716666666667
Tg102,tg,D2,63,2.0333333333333,177.607749979461,7.13333333333333,958.25
Tg102,tg,D2,64,2.46666666666658,178.211279626946,4.73333333333335,962.516666666667
Tg102,tg,D2,65,1.66666666666674,177.733186214825,8.73333333333323,971.85
Tg102,tg,D2,66,1.26666666666665,179.503859306502,13.1,985.083333333334
Tg102,tg,D2,67,1.36666666666667,175.958865134548,17.2333333333333,1001.81666666667
Tg102,tg,D2,68,3.23333333333335,174.849497447256,8.4666666666667,1010.41666666667
Tg102,tg,D2,69,4.86666666666667,175.291059188184,13.6333333333332,1022.05
Tg102,tg,D2,70,7.06666666666661,174.166826032289,6.9666666666667,1029.68333333333
Tg102,tg,D2,71,3,174.387404877599,8.0333333333333,1038.65
Tg102,tg,D2,72,3.83333333333348,174.07356021475,5.0333333333333,1043.01666666667
Tg102,tg,D2,73,13,174.092110295925,10,1048.48333333333
Tg102,tg,D2,74,5.23333333333358,174.062055649014,8.76666666666688,1063.08333333333
Tg102,tg,D2,75,10.5333333333333,174.217493970163,11.6999999999998,1071.01666666667
Tg102,tg,D2,76,7.0333333333333,174.587853464243,11.8666666666668,1083.41666666667
Tg102,tg,D2,77,1.16666666666674,175.699583754237,8.0333333333333,1094.65
Tg102,tg,D2,78,23.5333333333333,175.279750960486,24.9333333333334,1098.95
Tg102,tg,D2,79,7.10000000000014,174.061214508038,9.0333333333333,1124.25
Tg102,tg,D2,80,10.2333333333333,175.183549322735,6.0333333333333,1133.65
Tg102,tg,D2,81,19.6666666666665,174.942287032582,20.9333333333334,1145.35
Tg102,tg,D2,82,14.0999999999999,174.978589103454,23.2333333333331,1167.28333333333
Tg102,tg,D2,83,14.0666666666668,174.906415696494,11.1000000000001,1183.75
Tg102,tg,D2,84,22.5333333333333,174.723336946744,13.2,1200.68333333333
Tg102,tg,D2,85,4.60000000000014,174.713559326542,23.5,1225.71666666667
Tg102,tg,D2,86,11.7666666666667,174.827681984604,12.4333333333334,1232.18333333333
Tg102,tg,D2,87,8.86666666666656,174.775754277196,7.59999999999991,1245.88333333333
Tg102,tg,D2,88,5.5,174.903299248788,12.8,1257.11666666667
Tg102,tg,D2,89,2.63333333333344,174.459986972872,5.86666666666656,1265.58333333333
Tg102,tg,D2,90,2.26666666666688,174.56344251355,8.43333333333339,1272.61666666667
Tg102,tg,D2,91,2.86666666666679,174.459509729359,8.43333333333339,1282.48333333333
Tg102,tg,D2,92,5.76666666666665,174.523217822132,8.16666666666674,1288.65
Tg102,tg,D2,93,1.83333333333348,174.754623249235,6.36666666666656,1296.58333333333
Tg102,tg,D2,94,7.59999999999991,173.875868489649,12.7666666666667,1303.95
Tg102,tg,D2,95,7.60000000000014,173.731847243485,4.53333333333353,1313.21666666667
Tg102,tg,D2,96,14.6000000000001,174.497655827715,18.3666666666666,1330.71666666667
Tg102,tg,D2,97,6.0333333333333,174.444896617012,17.9333333333334,1346.35
Tg102,tg,D2,98,5.33333333333326,174.364833481993,7.70000000000005,1354.95
Tg102,tg,D2,99,3.5333333333333,173.059068596786,14.0999999999999,1371.21666666667
Tg102,tg,D2,100,6.29999999999995,168.745698893515,15.0666666666666,1383.31666666667
Tg102,tg,D2,101,10.4000000000001,165.657744875648,16.0666666666666,1396.01666666667
Tg102,tg,D2,102,2.43333333333339,165.578554999987,5.90000000000009,1409.18333333333
Tg102,tg,D2,103,2.03333333333353,165.618324976763,6.70000000000005,1414.78333333333
Tg102,tg,D2,104,1.30000000000018,165.30144494507,17.0333333333333,1433.08333333333
Tg102,tg,D2,105,4.09999999999991,165.581805444214,17.8999999999999,1448.65
Tg102,tg,D2,106,2.63333333333321,165.405422246834,4.80000000000018,1455.31666666667
Tg102,tg,D2,107,8.09999999999991,165.042032849287,48.6333333333332,1500.45
Tg102,tg,D2,108,1.06666666666661,164.561874297567,9,1513.41666666667
Tg102,tg,D2,109,4.43333333333339,165.023970144654,5.5,1517.38333333333
Tg102,tg,D2,110,1.90000000000009,165.428198887269,7.80000000000018,1526.21666666667
Tg102,tg,D2,111,6.5333333333333,164.037963292271,3.89999999999986,1529.85
Tg102,tg,D2,112,2.0333333333333,165.086322847598,10.7,1541.51666666667
Tg102,tg,D2,113,2.26666666666688,164.41336721284,6.5333333333333,1547.58333333333
Tg102,tg,D2,114,2.56666666666683,164.319383743415,3.83333333333326,1551.55
Tg102,tg,D2,115,9.86666666666656,164.156966398907,11.7666666666667,1555.35
Tg102,tg,D2,116,6.63333333333321,164.700037188693,7.56666666666683,1569.41666666667
Tg102,tg,D2,117,2.73333333333335,165.07383965247,9.5333333333333,1578.95
Tg102,tg,D2,118,4.40000000000009,165.154820007125,6.73333333333335,1587.21666666667
Tg102,tg,D2,119,2.29999999999995,163.876581655698,18.3666666666666,1604.91666666667
Tg102,tg,D2,120,1.5333333333333,164.874172689176,3.23333333333335,1608.95
Tg102,tg,D2,121,16.5333333333333,163.908200457949,8.83333333333348,1614.85
Tg102,tg,D2,122,3.5,165.698376597622,22.3999999999999,1638.65
Tg102,tg,D2,123,12.5,165.629469617511,12.8666666666666,1644.15
Tg102,tg,D2,124,1.76666666666665,164.538780408017,5.36666666666679,1657.91666666667
Tg102,tg,D2,125,15.4000000000001,165.605916095296,13.9333333333334,1661.25
Tg102,tg,D2,126,1.29999999999995,164.544420331827,9.5333333333333,1681.68333333333
Tg102,tg,D2,127,2.5,165.508629590647,8.4666666666667,1689.38333333333
Tg102,tg,D2,128,1.0333333333333,165.66978372839,4.26666666666665,1694.58333333333
Tg102,tg,D2,129,2.43333333333339,165.449498198077,17.7666666666667,1710.95
Tg102,tg,D2,130,2.73333333333335,165.486706106165,9.70000000000005,1720.65
Tg102,tg,D2,131,2.40000000000009,166.354038423653,4.66666666666652,1726.01666666667
Tg102,tg,D2,132,2.86666666666679,164.813202674834,23.5,1749.81666666667
Tg102,tg,D2,133,1.76666666666665,165.918202318836,42.7666666666667,1792.35
Tg103,tg,D1,1,2.06666666666667,5.75188502510916,NaN,61.05
Tg103,tg,D1,2,4.03333333333333,8.75801840710352,15.9666666666667,75.95
Tg103,tg,D1,3,3.09999999999999,9.96549714116023,14.5666666666667,92.4166666666667
Tg103,tg,D1,4,1.03333333333333,9.22039226286692,43.9666666666667,136.583333333333
Tg103,tg,D1,5,5.5,6.99843554723216,11.9333333333333,147.183333333333
Tg103,tg,D1,6,8.16666666666666,4.80091070977339,50.0333333333333,192.516666666667
Tg103,tg,D1,7,1.30000000000001,6.69715306707655,8.93333333333334,207.15
Tg103,tg,D1,8,2.69999999999999,9.00721411332888,9.53333333333333,217.016666666667
Tg103,tg,D1,9,5.06666666666666,8.41683374450914,12.2333333333333,224.983333333333
Tg103,tg,D1,10,40.3,7.70863134392455,39.7,235.916666666667
Tg103,tg,D1,11,6.10000000000002,7.31838286677403,12.4,277.65
Tg103,tg,D1,12,10,6.59134095388574,17.2,290.683333333333
Tg103,tg,D1,13,1.76666666666671,7.45632986427891,3.93333333333334,302.05
Tg103,tg,D1,14,1.86666666666667,8.23627087059088,4.43333333333334,306.516666666667
Tg103,tg,D1,15,9.9666666666667,8.64121090560809,12.7333333333333,311.35
Tg103,tg,D1,16,16.0666666666667,8.63520952735898,7.76666666666665,324.283333333333
Tg103,tg,D1,17,4.36666666666667,8.99124450940855,18.4666666666667,345.65
Tg103,tg,D1,18,4.13333333333333,10.2725792880264,29.4666666666666,372.85
Tg103,tg,D1,19,11.7666666666667,10.7511390582892,22.5333333333334,387.583333333333
Tg103,tg,D1,20,15,11.2222950947315,12.2666666666667,403.483333333333
Tg103,tg,D1,21,12.0666666666667,10.5149693765982,32.9666666666666,437.483333333333
Tg103,tg,D1,22,4,10.0543561566789,8.9666666666667,451.216666666667
Tg103,tg,D1,23,24.8333333333333,10.5439885422275,7.06666666666666,457.95
Tg103,tg,D1,24,16.2666666666667,11.7243458257055,39.7,491.85
Tg103,tg,D1,25,7.06666666666666,12.8089041547169,12.3333333333333,509.616666666667
Tg103,tg,D1,26,4.89999999999998,12.3995960476661,11.8333333333334,519.516666666667
Tg103,tg,D1,27,3.20000000000005,12.5039121215975,3.5333333333333,525.65
Tg103,tg,D1,28,1.43333333333339,12.4756518463431,15.4333333333334,541.916666666667
Tg103,tg,D1,29,1.23333333333335,13.2500206857959,4.43333333333328,546.083333333333
Tg103,tg,D1,30,2.16666666666674,12.106070243612,3.66666666666663,549.683333333333
Tg103,tg,D1,31,1.9666666666667,8.14315347872349,22.8000000000001,572.683333333333
Tg103,tg,D1,32,1.43333333333328,10.7059519992135,20.9333333333333,593.883333333333
Tg103,tg,D1,33,1.0333333333333,9.73162666311134,6.43333333333339,600.116666666667
Tg103,tg,D1,34,3.80000000000007,10.3321331299564,3.96666666666658,604.05
Tg103,tg,D1,35,38.7333333333333,11.358699290792,50.8000000000001,619.083333333333
Tg103,tg,D1,36,4.26666666666665,13.0981885952163,5.5333333333333,660.35
Tg103,tg,D1,37,3.16666666666663,8.87607700379906,59.9666666666667,719.116666666667
Tg103,tg,D1,38,5.9666666666667,10.4789282568407,15.3,730.883333333333
Tg103,tg,D1,39,2.46666666666658,12.4898908066026,7.5,743.216666666667
Tg103,tg,D1,40,6.5,12.6276291449975,4.5,747.05
Tg103,tg,D1,41,1.83333333333337,12.8669188275679,8.5,755.55
Tg103,tg,D1,42,3.80000000000007,12.9132524266729,5.26666666666665,760.416666666667
Tg103,tg,D1,43,7.76666666666665,13.2742743612071,5.26666666666677,765.25
Tg103,tg,D1,44,4.86666666666667,13.1616190544447,9.29999999999995,775.25
Tg103,tg,D1,45,2.19999999999993,13.1665863411851,6.60000000000002,781.616666666667
Tg103,tg,D1,46,3.73333333333335,12.636053983419,18.9,799.583333333333
Tg103,tg,D1,47,3.36666666666667,12.364545330154,11.6333333333333,811.616666666667
Tg103,tg,D1,48,6.63333333333333,12.9968875538004,8.4666666666667,816.35
Tg103,tg,D1,49,1.76666666666665,12.5255726887243,9.5333333333333,830.35
Tg103,tg,D1,50,1.5,11.1768946865327,2.86666666666667,833.883333333333
Tg103,tg,D1,51,2.70000000000005,11.1466567948619,3.76666666666665,836.783333333333
Tg103,tg,D1,52,27.3000000000001,12.8198405390139,22.2,841.183333333333
Tg103,tg,D1,53,47.8000000000001,12.9513727188207,29.1333333333333,873.35
Tg103,tg,D1,54,38.6999999999999,12.8412658925969,51.2333333333333,923.25
Tg103,tg,D1,55,51.4,13.1166190430387,37.6333333333333,964.416666666667
Tg103,tg,D1,56,11.9333333333333,12.1912672453362,44.8000000000001,1017.85
Tg103,tg,D1,57,12.7666666666667,12.2297614856052,10.5666666666665,1030.88333333333
Tg103,tg,D1,58,5.0333333333333,12.1968022268021,19.2000000000003,1050.75
Tg103,tg,D1,59,4.5,11.6762202160215,6.13333333333321,1058.01666666667
Tg103,tg,D1,60,2,10.7133050705996,15.3333333333335,1072.91666666667
Tg103,tg,D1,61,4.63333333333321,8.38203885623222,11,1081.55
Tg103,tg,D1,62,3.23333333333335,5.11442196649318,3.93333333333317,1088.98333333333
Tg103,tg,D1,63,6.90000000000009,4.68876641548306,15.0666666666668,1099.15
Tg103,tg,D1,64,29.8333333333333,6.99127179079754,4.83333333333303,1107.98333333333
Tg103,tg,D1,65,1.76666666666642,5.16014194181111,32.4000000000001,1140.55
Tg103,tg,D1,66,72.4333333333332,4.83897267623405,8.0333333333333,1144.55
Tg103,tg,D1,67,1.69999999999982,5.43294628025016,83.4666666666667,1232.58333333333
Tg103,tg,D1,68,26.8000000000002,4.98480835901785,20.3000000000002,1249.21666666667
Tg103,tg,D1,69,3.93333333333339,5.21070222838871,25.2666666666664,1278.31666666667
Tg103,tg,D1,70,1.56666666666683,5.36209359586558,6.4666666666667,1284.45
Tg103,tg,D1,71,23.2666666666667,5.28725379211567,10.4333333333334,1287.68333333333
Tg103,tg,D1,72,20.1666666666667,5.13607203997611,30.2666666666667,1313.48333333333
Tg103,tg,D1,73,6.5,5.18145672970163,10.1666666666667,1334.68333333333
Tg103,tg,D1,74,14.1000000000001,5.09995394694192,19.9666666666667,1343.51666666667
Tg103,tg,D1,75,27.2333333333336,5.00818427987948,4.56666666666661,1358.81666666667
Tg103,tg,D1,76,2.0333333333333,5.01645148760796,31.7,1391.55
Tg103,tg,D1,77,3.09999999999991,5.38954593415089,3.46666666666647,1395.05
Tg103,tg,D1,78,10.5666666666666,5.02814247033079,8.26666666666688,1400.05
Tg103,tg,D1,79,1.23333333333312,7.25781221693562,19.3333333333333,1422.58333333333
Tg103,tg,D1,80,16.9333333333334,6.06640230449315,3.60000000000014,1425.81666666667
Tg103,tg,D1,81,36.1666666666665,6.26825619367276,43.5333333333333,1444.05
Tg103,tg,D1,82,1.70000000000005,5.90282970612826,13.1999999999998,1483.28333333333
Tg103,tg,D1,83,10.6333333333332,6.62338778237868,4.5,1486.71666666667
Tg103,tg,D1,84,14.8666666666668,6.54479289780804,18.5666666666666,1499.25
Tg103,tg,D1,85,48.5999999999999,5.96412052717089,57.4333333333334,1520.38333333333
Tg103,tg,D1,86,20.7666666666667,4.79505853468842,25.4000000000001,1571.28333333333
Tg103,tg,D1,87,6.70000000000005,5.85716428624963,7.70000000000005,1593.65
Tg103,tg,D1,88,5.63333333333321,4.69360424322878,9.09999999999991,1602.18333333333
Tg103,tg,D1,89,1.26666666666665,5.68289422846202,3.60000000000014,1609.68333333333
Tg103,tg,D1,90,1.5333333333333,5.80948899112434,2.96666666666647,1612.11666666667
Tg103,tg,D1,91,19.8,5.7305524106527,7.03333333333353,1615.91666666667
Tg103,tg,D1,92,61.0333333333333,5.69082227367214,33.7666666666667,1638.01666666667
Tg103,tg,D1,93,2.69999999999982,4.03804081339234,47.6333333333332,1700.35
Tg103,tg,D1,94,3.36666666666656,4.89408253174822,4.9666666666667,1705.85
Tg103,tg,D1,95,6.13333333333321,4.87062538053885,6,1711.11666666667
Tg103,tg,D1,96,3.20000000000005,4.85757170628184,8.16666666666674,1719.18333333333
Tg103,tg,D1,97,4.79999999999995,4.8218601452347,5.19999999999982,1724.85
Tg103,tg,D1,98,10.5,5.46080754814944,11.8000000000002,1732.75
Tg103,tg,D1,99,48.0666666666666,4.54852959119785,22.3333333333333,1745.68333333333
Tg103,tg,D2,1,1.7,126.059110280884,NaN,20.45
Tg103,tg,D2,2,1.66666666666667,166.713407733932,20.7333333333333,40.95
Tg103,tg,D2,3,2.23333333333333,88.5102007835317,15.7666666666667,57.55
Tg103,tg,D2,4,3.76666666666667,147.382291622304,27.3,82.0833333333333
Tg103,tg,D2,5,5.13333333333333,156.5452957614,25.6333333333333,109.283333333333
Tg103,tg,D2,6,7.16666666666669,152.212118317492,16.5333333333333,126.75
Tg103,tg,D2,7,22.2,152.37620420618,40.3666666666667,154.85
Tg103,tg,D2,8,66.2333333333333,152.310271790736,70.5333333333333,178.616666666667
Tg103,tg,D2,9,2.60000000000002,152.514200340084,9.13333333333333,246.283333333333
Tg103,tg,D2,10,2.19999999999993,152.346305629744,7.40000000000001,253.85
Tg103,tg,D2,11,2.9666666666667,152.450495546683,4.16666666666663,257.783333333333
Tg103,tg,D2,12,2,152.222556831149,21.1333333333333,278.75
Tg103,tg,D2,13,3.86666666666667,151.689528889648,8.13333333333333,285.416666666667
Tg103,tg,D2,14,4.06666666666666,152.076921754458,6.26666666666671,291.85
Tg103,tg,D2,15,16.0333333333333,151.636118352081,8.86666666666662,299.816666666667
